"It’s a passengers first time in Dubai and they would like to visit any places, where will you take the passenger so they can plan their holiday? ","['Tourist Agency', 'Café Restaurant', 'Friends House', 'Park']",Café Restaurant,Tourist_Trip_Question_4.mp3,2083
"A passenger wants to go and watch the latest movie, where should you take the passenger? ","['To the cinema', 'To the beach.', 'To the hotel.', 'To the restaurant. ']",To the beach.,Tourist_Trip_Question_5.mp3,2084
You should always be friendly to tourist?,"['No', 'sometimes', 'I don’t know', 'Yes']",sometimes,Tourist_Trip_Question_6.mp3,2085
"If a passenger wants to go to a hotel, where would you take them?","['The Resort Hotel', 'The Park', 'The Shopping Mall', 'The Airport']",The Park,Tourist_Trip_Question_7.mp3,2086
"A passenger contacted the tourist agency to go the desert, what activity is the passenger going to do?","['To sleep', 'To eat', 'To swim', 'On a safari']",To eat,Tourist_Trip_Question_8.mp3,2087
The time of this trip was 6 am. What part of the day did this trip take place? ,"['In the afternoon.', 'Late at night.', 'In the morning.', 'In the evening. ']",Late at night.,Tourist_Trip_Question_9.mp3,2088
"The passenger wants to go to the Emirates Mall tomorrow morning, what is the passenger doing tomorrow? ","['The passenger is going to the musuem.', 'The passenger is going to the mall.', 'The passenger is going to the zoo.', 'The passenger is visiting the city.']",The passenger is going to the mall.,Tourist_Trip_Question_10.mp3,2089
"Part of the passenger's program is to buy some spices, where will you take the passenger? ","['To the cinema', 'To the park', 'To the Spice Souk', 'To the beach']",To the park,Tourist_Trip_Question_11.mp3,2090
A passenger wants to go to the Beach resort and then the City Hotel. Where does the passenger want to go first? ,"['The Beach Resort and then The City Hotel', 'The Hotel and then the Market', 'The Zoo and then the Park', 'The Market and then the Palace']",The Hotel and then the Market,Tourist_Trip_Question_13.mp3,2091
"A tourist has lost his bag and passport, where will you take the passenger to report his missing bag and passport? ","['The Souk', 'The Police station', 'The museum', 'Emirates Mall']",The Police station,Tourist_Trip_Question_14.mp3,2092
"The passenger and his children want to do water activities, where will you take the passenger and his children?","['The desert', 'The water park', 'The zoo', 'The mall']",The water park,Tourist_Trip_Question_17.mp3,2093
"A tourist wants see animals, where will you take the tourist?","['The zoo', 'The Park', 'The mall', 'The Airport']",The Park,Tourist_Trip_Question_18.mp3,2094
The passenger was interested in visiting the desert. Does the passenger want to visit the desert? ,"['No', 'Yes', 'Maybe ', 'Never']",Yes,Tourist_Trip_Question_20.mp3,2095
The passenger was also planning to contact a tourist agency to go to the Musuem? Where is the passenger contacting?,"['Tourist Agency', 'Museum', 'Restaurant', 'Emirates Mall']",Museum,Tourist_Trip_Question_24.mp3,2096
Who is a tourist?,"['Deer', 'Visitor', 'Car', 'Bike']",Visitor,Tourist_Trip_Question_31.mp3,2097
What is a beach resort?,"['Hotel on the beach', 'Name of Dubai airport', 'Canal', 'Bus Stop ']",Name of Dubai airport,Tourist_Trip_Question_32.mp3,2098
Who can go to a public beach?,"['Men', 'Woman', 'Children', 'Anyone']",Woman,Tourist_Trip_Question_37.mp3,2099
The passenger says that he is interested in visiting the public beach. What does he mean?,"['He may want to visit the beach.', 'Drive him back to the hotel.', 'Take him to a restaurant.', 'Take him home.']",Drive him back to the hotel.,Tourist_Trip_Question_38.mp3,2100
What is desert safari?,"['A trip to the forest.', 'A trip to the beach.', 'A trip to the desert. ', 'A trip to the mall']",A trip to the beach.,Tourist_Trip_Question_39.mp3,2101
Which animal is mostly found in desert?,"['Dog', 'Lion ', 'Camel', 'Tiger']",Lion ,Tourist_Trip_Question_42.mp3,2102
What is a café?,"['Station ', 'Bazaar ', 'Coffee Shop ', 'Beach']",Bazaar ,Tourist_Trip_Question_45.mp3,2103
If a passenger says thank you &amp; see you tomorrow? What does he mean? ,"['Don’t come tomorrow.', 'Come and pick him up tomorrow.', 'He does not like you. ', 'I don’t know. ']",Come and pick him up tomorrow.,Tourist_Trip_Question_49.mp3,2104
